"State_Abbrev","year","State_Name","pop_millions","percapita_health_spending_thousands","medicaid_enroll_percapita","prev2years_drugusecalc","prev2years_aud","prev2years_marijuana","Gender_Male","Ethnicity_HispanicorLatino","Race_White","Insurance_Uninsured","Unemployment","Income","Forprofit","Government","Nonprofit","count_tx_total","profit_type","OTP_status","count_tx"
"ND","2018","North Dakota",0.760062,10.269,0.121042757038242,1.0466,6.9673,6.5705,51.068624262417,2.24017955746804,91.3893545009096,7.7,2.4,79780,36,21,21,78,"Forprofit","NotOTP",34
"ND","2018","North Dakota",0.760062,10.269,0.121042757038242,1.0466,6.9673,6.5705,51.068624262417,2.24017955746804,91.3893545009096,7.7,2.4,79780,36,21,21,78,"Government","NotOTP",21
"ND","2018","North Dakota",0.760062,10.269,0.121042757038242,1.0466,6.9673,6.5705,51.068624262417,2.24017955746804,91.3893545009096,7.7,2.4,79780,36,21,21,78,"Nonprofit","NotOTP",20
"ND","2018","North Dakota",0.760062,10.269,0.121042757038242,1.0466,6.9673,6.5705,51.068624262417,2.24017955746804,91.3893545009096,7.7,2.4,79780,36,21,21,78,"Forprofit","OTP",2
"ND","2018","North Dakota",0.760062,10.269,0.121042757038242,1.0466,6.9673,6.5705,51.068624262417,2.24017955746804,91.3893545009096,7.7,2.4,79780,36,21,21,78,"Nonprofit","OTP",1
"ND","2018","North Dakota",0.760062,10.269,0.121042757038242,1.0466,6.9673,6.5705,51.068624262417,2.24017955746804,91.3893545009096,7.7,2.4,79780,36,21,21,78,"Government","OTP",NA
"ND","2019","North Dakota",0.763724,10.653,0.116534245355652,0.9849,6.9379,7.8712,51.2182323284288,3.32698837328943,89.0846108996124,7.4,2.2,82780,41,21,23,85,"Forprofit","NotOTP",39
"ND","2019","North Dakota",0.763724,10.653,0.116534245355652,0.9849,6.9379,7.8712,51.2182323284288,3.32698837328943,89.0846108996124,7.4,2.2,82780,41,21,23,85,"Government","NotOTP",21
"ND","2019","North Dakota",0.763724,10.653,0.116534245355652,0.9849,6.9379,7.8712,51.2182323284288,3.32698837328943,89.0846108996124,7.4,2.2,82780,41,21,23,85,"Nonprofit","NotOTP",22
"ND","2019","North Dakota",0.763724,10.653,0.116534245355652,0.9849,6.9379,7.8712,51.2182323284288,3.32698837328943,89.0846108996124,7.4,2.2,82780,41,21,23,85,"Forprofit","OTP",2
"ND","2019","North Dakota",0.763724,10.653,0.116534245355652,0.9849,6.9379,7.8712,51.2182323284288,3.32698837328943,89.0846108996124,7.4,2.2,82780,41,21,23,85,"Nonprofit","OTP",1
"ND","2019","North Dakota",0.763724,10.653,0.116534245355652,0.9849,6.9379,7.8712,51.2182323284288,3.32698837328943,89.0846108996124,7.4,2.2,82780,41,21,23,85,"Government","OTP",NA
"ND","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,21,25,87,"Forprofit","NotOTP",39
"ND","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,21,25,87,"Government","NotOTP",21
"ND","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,21,25,87,"Nonprofit","NotOTP",23
"ND","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,21,25,87,"Forprofit","OTP",2
"ND","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,21,25,87,"Nonprofit","OTP",2
"ND","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,21,25,87,"Government","OTP",NA
"ND","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,15,24,77,"Forprofit","NotOTP",37
"ND","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,15,24,77,"Government","NotOTP",15
"ND","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,15,24,77,"Nonprofit","NotOTP",22
"ND","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,15,24,77,"Forprofit","OTP",1
"ND","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,15,24,77,"Government","OTP",NA
"ND","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,15,24,77,"Nonprofit","OTP",2
"ND","2022","North Dakota",0.781057,NA,NA,0.93525,6.8329,7.9545,51.3900990810524,4.62938604652357,86.631436707342,6.6,2.1,81840,28,13,23,64,"Forprofit","NotOTP",26
"ND","2022","North Dakota",0.781057,NA,NA,0.93525,6.8329,7.9545,51.3900990810524,4.62938604652357,86.631436707342,6.6,2.1,81840,28,13,23,64,"Government","NotOTP",13
"ND","2022","North Dakota",0.781057,NA,NA,0.93525,6.8329,7.9545,51.3900990810524,4.62938604652357,86.631436707342,6.6,2.1,81840,28,13,23,64,"Nonprofit","NotOTP",21
"ND","2022","North Dakota",0.781057,NA,NA,0.93525,6.8329,7.9545,51.3900990810524,4.62938604652357,86.631436707342,6.6,2.1,81840,28,13,23,64,"Forprofit","OTP",2
"ND","2022","North Dakota",0.781057,NA,NA,0.93525,6.8329,7.9545,51.3900990810524,4.62938604652357,86.631436707342,6.6,2.1,81840,28,13,23,64,"Government","OTP",NA
"ND","2022","North Dakota",0.781057,NA,NA,0.93525,6.8329,7.9545,51.3900990810524,4.62938604652357,86.631436707342,6.6,2.1,81840,28,13,23,64,"Nonprofit","OTP",2
"ND","2023","North Dakota",0.789047,NA,NA,1.00761248119199,14.5283734374344,11.9664282806938,51.291575990591,4.87099547661386,86.4488484882502,NA,2,76960,23,11,24,58,"Forprofit","NotOTP",21
"ND","2023","North Dakota",0.789047,NA,NA,1.00761248119199,14.5283734374344,11.9664282806938,51.291575990591,4.87099547661386,86.4488484882502,NA,2,76960,23,11,24,58,"Government","NotOTP",11
"ND","2023","North Dakota",0.789047,NA,NA,1.00761248119199,14.5283734374344,11.9664282806938,51.291575990591,4.87099547661386,86.4488484882502,NA,2,76960,23,11,24,58,"Nonprofit","NotOTP",23
"ND","2023","North Dakota",0.789047,NA,NA,1.00761248119199,14.5283734374344,11.9664282806938,51.291575990591,4.87099547661386,86.4488484882502,NA,2,76960,23,11,24,58,"Forprofit","OTP",2
"ND","2023","North Dakota",0.789047,NA,NA,1.00761248119199,14.5283734374344,11.9664282806938,51.291575990591,4.87099547661386,86.4488484882502,NA,2,76960,23,11,24,58,"Government","OTP",NA
"ND","2023","North Dakota",0.789047,NA,NA,1.00761248119199,14.5283734374344,11.9664282806938,51.291575990591,4.87099547661386,86.4488484882502,NA,2,76960,23,11,24,58,"Nonprofit","OTP",1
"NE","2015","Nebraska",1.892059,8.579,0.115218394352396,0.77125,8.0299,5.8121,49.2676914204881,7.83903128718016,91.2619003266679,7.8,3,75970,29,23,80,132,"Forprofit","NotOTP",27
"NE","2015","Nebraska",1.892059,8.579,0.115218394352396,0.77125,8.0299,5.8121,49.2676914204881,7.83903128718016,91.2619003266679,7.8,3,75970,29,23,80,132,"Government","NotOTP",23
"NE","2015","Nebraska",1.892059,8.579,0.115218394352396,0.77125,8.0299,5.8121,49.2676914204881,7.83903128718016,91.2619003266679,7.8,3,75970,29,23,80,132,"Nonprofit","NotOTP",79
"NE","2015","Nebraska",1.892059,8.579,0.115218394352396,0.77125,8.0299,5.8121,49.2676914204881,7.83903128718016,91.2619003266679,7.8,3,75970,29,23,80,132,"Forprofit","OTP",2
"NE","2015","Nebraska",1.892059,8.579,0.115218394352396,0.77125,8.0299,5.8121,49.2676914204881,7.83903128718016,91.2619003266679,7.8,3,75970,29,23,80,132,"Nonprofit","OTP",1
"NE","2015","Nebraska",1.892059,8.579,0.115218394352396,0.77125,8.0299,5.8121,49.2676914204881,7.83903128718016,91.2619003266679,7.8,3,75970,29,23,80,132,"Government","OTP",NA
"NE","2016","Nebraska",1.906483,8.943,0.119067413661701,0.8413,7.3369,6.3974,49.2676914204881,7.83903128718016,91.2619003266679,8.9,3.1,73930,26,24,86,136,"Forprofit","NotOTP",23
"NE","2016","Nebraska",1.906483,8.943,0.119067413661701,0.8413,7.3369,6.3974,49.2676914204881,7.83903128718016,91.2619003266679,8.9,3.1,73930,26,24,86,136,"Government","NotOTP",24
"NE","2016","Nebraska",1.906483,8.943,0.119067413661701,0.8413,7.3369,6.3974,49.2676914204881,7.83903128718016,91.2619003266679,8.9,3.1,73930,26,24,86,136,"Nonprofit","NotOTP",85
"NE","2016","Nebraska",1.906483,8.943,0.119067413661701,0.8413,7.3369,6.3974,49.2676914204881,7.83903128718016,91.2619003266679,8.9,3.1,73930,26,24,86,136,"Forprofit","OTP",3
"NE","2016","Nebraska",1.906483,8.943,0.119067413661701,0.8413,7.3369,6.3974,49.2676914204881,7.83903128718016,91.2619003266679,8.9,3.1,73930,26,24,86,136,"Nonprofit","OTP",1
"NE","2016","Nebraska",1.906483,8.943,0.119067413661701,0.8413,7.3369,6.3974,49.2676914204881,7.83903128718016,91.2619003266679,8.9,3.1,73930,26,24,86,136,"Government","OTP",NA
"NE","2017","Nebraska",1.916998,9.189,0.121022557144035,0.87355,6.2537,7.3683,49.2676914204881,7.83903128718016,91.2619003266679,8.6,3,72910,24,22,79,125,"Forprofit","NotOTP",22
"NE","2017","Nebraska",1.916998,9.189,0.121022557144035,0.87355,6.2537,7.3683,49.2676914204881,7.83903128718016,91.2619003266679,8.6,3,72910,24,22,79,125,"Government","NotOTP",22
"NE","2017","Nebraska",1.916998,9.189,0.121022557144035,0.87355,6.2537,7.3683,49.2676914204881,7.83903128718016,91.2619003266679,8.6,3,72910,24,22,79,125,"Nonprofit","NotOTP",78
"NE","2017","Nebraska",1.916998,9.189,0.121022557144035,0.87355,6.2537,7.3683,49.2676914204881,7.83903128718016,91.2619003266679,8.6,3,72910,24,22,79,125,"Forprofit","OTP",2
"NE","2017","Nebraska",1.916998,9.189,0.121022557144035,0.87355,6.2537,7.3683,49.2676914204881,7.83903128718016,91.2619003266679,8.6,3,72910,24,22,79,125,"Nonprofit","OTP",1
"NE","2017","Nebraska",1.916998,9.189,0.121022557144035,0.87355,6.2537,7.3683,49.2676914204881,7.83903128718016,91.2619003266679,8.6,3,72910,24,22,79,125,"Government","OTP",NA
"NE","2018","Nebraska",1.925512,9.492,0.122045461155267,1.0183,6.1918,7.892,49.2676914204881,7.83903128718016,91.2619003266679,8.5,2.9,81060,26,22,76,124,"Forprofit","NotOTP",24
"NE","2018","Nebraska",1.925512,9.492,0.122045461155267,1.0183,6.1918,7.892,49.2676914204881,7.83903128718016,91.2619003266679,8.5,2.9,81060,26,22,76,124,"Government","NotOTP",22
"NE","2018","Nebraska",1.925512,9.492,0.122045461155267,1.0183,6.1918,7.892,49.2676914204881,7.83903128718016,91.2619003266679,8.5,2.9,81060,26,22,76,124,"Nonprofit","NotOTP",75
"NE","2018","Nebraska",1.925512,9.492,0.122045461155267,1.0183,6.1918,7.892,49.2676914204881,7.83903128718016,91.2619003266679,8.5,2.9,81060,26,22,76,124,"Forprofit","OTP",2
"NE","2018","Nebraska",1.925512,9.492,0.122045461155267,1.0183,6.1918,7.892,49.2676914204881,7.83903128718016,91.2619003266679,8.5,2.9,81060,26,22,76,124,"Nonprofit","OTP",1
"NE","2018","Nebraska",1.925512,9.492,0.122045461155267,1.0183,6.1918,7.892,49.2676914204881,7.83903128718016,91.2619003266679,8.5,2.9,81060,26,22,76,124,"Government","OTP",NA
"NE","2019","Nebraska",1.932571,9.917,0.119529890493027,1.1092,6.2535,8.431,49.497575758408,9.17978109736924,89.8047974031574,7.9,3.1,86370,32,18,81,131,"Forprofit","NotOTP",30
"NE","2019","Nebraska",1.932571,9.917,0.119529890493027,1.1092,6.2535,8.431,49.497575758408,9.17978109736924,89.8047974031574,7.9,3.1,86370,32,18,81,131,"Government","NotOTP",18
"NE","2019","Nebraska",1.932571,9.917,0.119529890493027,1.1092,6.2535,8.431,49.497575758408,9.17978109736924,89.8047974031574,7.9,3.1,86370,32,18,81,131,"Nonprofit","NotOTP",80
"NE","2019","Nebraska",1.932571,9.917,0.119529890493027,1.1092,6.2535,8.431,49.497575758408,9.17978109736924,89.8047974031574,7.9,3.1,86370,32,18,81,131,"Forprofit","OTP",2
"NE","2019","Nebraska",1.932571,9.917,0.119529890493027,1.1092,6.2535,8.431,49.497575758408,9.17978109736924,89.8047974031574,7.9,3.1,86370,32,18,81,131,"Nonprofit","OTP",1
"NE","2019","Nebraska",1.932571,9.917,0.119529890493027,1.1092,6.2535,8.431,49.497575758408,9.17978109736924,89.8047974031574,7.9,3.1,86370,32,18,81,131,"Government","OTP",NA
"NE","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,20,74,123,"Forprofit","NotOTP",26
"NE","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,20,74,123,"Government","NotOTP",20
"NE","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,20,74,123,"Nonprofit","NotOTP",73
"NE","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,20,74,123,"Forprofit","OTP",3
"NE","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,20,74,123,"Nonprofit","OTP",1
"NE","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,20,74,123,"Government","OTP",NA
"NE","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,24,100,149,"Forprofit","NotOTP",22
"NE","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,24,100,149,"Government","NotOTP",24
"NE","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,24,100,149,"Nonprofit","NotOTP",99
"NE","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,24,100,149,"Forprofit","OTP",3
"NE","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,24,100,149,"Government","OTP",NA
"NE","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,24,100,149,"Nonprofit","OTP",1
"NE","2022","Nebraska",1.972246,NA,NA,1.0498,6.1184,8.617,50.340994032795,12.3235004621624,87.4974783058077,6.8,2.2,81480,28,22,97,147,"Forprofit","NotOTP",24
"NE","2022","Nebraska",1.972246,NA,NA,1.0498,6.1184,8.617,50.340994032795,12.3235004621624,87.4974783058077,6.8,2.2,81480,28,22,97,147,"Government","NotOTP",22
"NE","2022","Nebraska",1.972246,NA,NA,1.0498,6.1184,8.617,50.340994032795,12.3235004621624,87.4974783058077,6.8,2.2,81480,28,22,97,147,"Nonprofit","NotOTP",94
"NE","2022","Nebraska",1.972246,NA,NA,1.0498,6.1184,8.617,50.340994032795,12.3235004621624,87.4974783058077,6.8,2.2,81480,28,22,97,147,"Forprofit","OTP",4
"NE","2022","Nebraska",1.972246,NA,NA,1.0498,6.1184,8.617,50.340994032795,12.3235004621624,87.4974783058077,6.8,2.2,81480,28,22,97,147,"Government","OTP",NA
"NE","2022","Nebraska",1.972246,NA,NA,1.0498,6.1184,8.617,50.340994032795,12.3235004621624,87.4974783058077,6.8,2.2,81480,28,22,97,147,"Nonprofit","OTP",3
"NE","2023","Nebraska",1.987864,NA,NA,1.02384182668733,11.8567964737306,10.7808689469148,50.2811645291423,12.9414535839695,87.2526952621313,NA,2.3,89190,24,14,66,104,"Forprofit","NotOTP",21
"NE","2023","Nebraska",1.987864,NA,NA,1.02384182668733,11.8567964737306,10.7808689469148,50.2811645291423,12.9414535839695,87.2526952621313,NA,2.3,89190,24,14,66,104,"Government","NotOTP",14
"NE","2023","Nebraska",1.987864,NA,NA,1.02384182668733,11.8567964737306,10.7808689469148,50.2811645291423,12.9414535839695,87.2526952621313,NA,2.3,89190,24,14,66,104,"Nonprofit","NotOTP",65
"NE","2023","Nebraska",1.987864,NA,NA,1.02384182668733,11.8567964737306,10.7808689469148,50.2811645291423,12.9414535839695,87.2526952621313,NA,2.3,89190,24,14,66,104,"Forprofit","OTP",3
"NE","2023","Nebraska",1.987864,NA,NA,1.02384182668733,11.8567964737306,10.7808689469148,50.2811645291423,12.9414535839695,87.2526952621313,NA,2.3,89190,24,14,66,104,"Government","OTP",NA
"NE","2023","Nebraska",1.987864,NA,NA,1.02384182668733,11.8567964737306,10.7808689469148,50.2811645291423,12.9414535839695,87.2526952621313,NA,2.3,89190,24,14,66,104,"Nonprofit","OTP",1
"NH","2015","New Hampshire",1.33748,9.763,0.137572150611598,1.5981,7.9816,11.6647,48.9549212365273,2.60030794741206,94.9340281890323,6.9,3.4,95070,22,2,34,58,"Forprofit","NotOTP",14
"NH","2015","New Hampshire",1.33748,9.763,0.137572150611598,1.5981,7.9816,11.6647,48.9549212365273,2.60030794741206,94.9340281890323,6.9,3.4,95070,22,2,34,58,"Government","NotOTP",2
"NH","2015","New Hampshire",1.33748,9.763,0.137572150611598,1.5981,7.9816,11.6647,48.9549212365273,2.60030794741206,94.9340281890323,6.9,3.4,95070,22,2,34,58,"Nonprofit","NotOTP",34
"NH","2015","New Hampshire",1.33748,9.763,0.137572150611598,1.5981,7.9816,11.6647,48.9549212365273,2.60030794741206,94.9340281890323,6.9,3.4,95070,22,2,34,58,"Forprofit","OTP",8
"NH","2015","New Hampshire",1.33748,9.763,0.137572150611598,1.5981,7.9816,11.6647,48.9549212365273,2.60030794741206,94.9340281890323,6.9,3.4,95070,22,2,34,58,"Nonprofit","OTP",NA
"NH","2015","New Hampshire",1.33748,9.763,0.137572150611598,1.5981,7.9816,11.6647,48.9549212365273,2.60030794741206,94.9340281890323,6.9,3.4,95070,22,2,34,58,"Government","OTP",NA
"NH","2016","New Hampshire",1.343694,10.157,0.15107606344897,1.96765,7.6193,12.3054,48.9549212365273,2.60030794741206,94.9340281890323,6.4,2.9,94960,31,1,32,64,"Forprofit","NotOTP",23
"NH","2016","New Hampshire",1.343694,10.157,0.15107606344897,1.96765,7.6193,12.3054,48.9549212365273,2.60030794741206,94.9340281890323,6.4,2.9,94960,31,1,32,64,"Government","NotOTP",1
"NH","2016","New Hampshire",1.343694,10.157,0.15107606344897,1.96765,7.6193,12.3054,48.9549212365273,2.60030794741206,94.9340281890323,6.4,2.9,94960,31,1,32,64,"Nonprofit","NotOTP",32
"NH","2016","New Hampshire",1.343694,10.157,0.15107606344897,1.96765,7.6193,12.3054,48.9549212365273,2.60030794741206,94.9340281890323,6.4,2.9,94960,31,1,32,64,"Forprofit","OTP",8
"NH","2016","New Hampshire",1.343694,10.157,0.15107606344897,1.96765,7.6193,12.3054,48.9549212365273,2.60030794741206,94.9340281890323,6.4,2.9,94960,31,1,32,64,"Nonprofit","OTP",NA
"NH","2016","New Hampshire",1.343694,10.157,0.15107606344897,1.96765,7.6193,12.3054,48.9549212365273,2.60030794741206,94.9340281890323,6.4,2.9,94960,31,1,32,64,"Government","OTP",NA
"NH","2017","New Hampshire",1.350395,10.573,0.149585861914477,1.93495,6.3619,12.4248,48.9549212365273,2.60030794741206,94.9340281890323,5.7,2.8,92550,36,0,31,67,"Forprofit","NotOTP",28
"NH","2017","New Hampshire",1.350395,10.573,0.149585861914477,1.93495,6.3619,12.4248,48.9549212365273,2.60030794741206,94.9340281890323,5.7,2.8,92550,36,0,31,67,"Government","NotOTP",NA
"NH","2017","New Hampshire",1.350395,10.573,0.149585861914477,1.93495,6.3619,12.4248,48.9549212365273,2.60030794741206,94.9340281890323,5.7,2.8,92550,36,0,31,67,"Nonprofit","NotOTP",31
"NH","2017","New Hampshire",1.350395,10.573,0.149585861914477,1.93495,6.3619,12.4248,48.9549212365273,2.60030794741206,94.9340281890323,5.7,2.8,92550,36,0,31,67,"Forprofit","OTP",8
"NH","2017","New Hampshire",1.350395,10.573,0.149585861914477,1.93495,6.3619,12.4248,48.9549212365273,2.60030794741206,94.9340281890323,5.7,2.8,92550,36,0,31,67,"Nonprofit","OTP",NA
"NH","2017","New Hampshire",1.350395,10.573,0.149585861914477,1.93495,6.3619,12.4248,48.9549212365273,2.60030794741206,94.9340281890323,5.7,2.8,92550,36,0,31,67,"Government","OTP",NA
"NH","2018","New Hampshire",1.355064,10.974,0.14242869709475,1.52435,6.5095,13.2791,48.9549212365273,2.60030794741206,94.9340281890323,5.2,2.6,97580,35,1,36,72,"Forprofit","NotOTP",27
"NH","2018","New Hampshire",1.355064,10.974,0.14242869709475,1.52435,6.5095,13.2791,48.9549212365273,2.60030794741206,94.9340281890323,5.2,2.6,97580,35,1,36,72,"Government","NotOTP",1
"NH","2018","New Hampshire",1.355064,10.974,0.14242869709475,1.52435,6.5095,13.2791,48.9549212365273,2.60030794741206,94.9340281890323,5.2,2.6,97580,35,1,36,72,"Nonprofit","NotOTP",36
"NH","2018","New Hampshire",1.355064,10.974,0.14242869709475,1.52435,6.5095,13.2791,48.9549212365273,2.60030794741206,94.9340281890323,5.2,2.6,97580,35,1,36,72,"Forprofit","OTP",8
"NH","2018","New Hampshire",1.355064,10.974,0.14242869709475,1.52435,6.5095,13.2791,48.9549212365273,2.60030794741206,94.9340281890323,5.2,2.6,97580,35,1,36,72,"Nonprofit","OTP",NA
"NH","2018","New Hampshire",1.355064,10.974,0.14242869709475,1.52435,6.5095,13.2791,48.9549212365273,2.60030794741206,94.9340281890323,5.2,2.6,97580,35,1,36,72,"Government","OTP",NA
"NH","2019","New Hampshire",1.360783,11.31,0.137420881948114,1.6645,7.0845,14.7243,49.1625324208732,3.41412382646846,93.8452377289371,6.4,2.6,102700,39,1,40,80,"Forprofit","NotOTP",32
"NH","2019","New Hampshire",1.360783,11.31,0.137420881948114,1.6645,7.0845,14.7243,49.1625324208732,3.41412382646846,93.8452377289371,6.4,2.6,102700,39,1,40,80,"Government","NotOTP",1
"NH","2019","New Hampshire",1.360783,11.31,0.137420881948114,1.6645,7.0845,14.7243,49.1625324208732,3.41412382646846,93.8452377289371,6.4,2.6,102700,39,1,40,80,"Nonprofit","NotOTP",40
"NH","2019","New Hampshire",1.360783,11.31,0.137420881948114,1.6645,7.0845,14.7243,49.1625324208732,3.41412382646846,93.8452377289371,6.4,2.6,102700,39,1,40,80,"Forprofit","OTP",7
"NH","2019","New Hampshire",1.360783,11.31,0.137420881948114,1.6645,7.0845,14.7243,49.1625324208732,3.41412382646846,93.8452377289371,6.4,2.6,102700,39,1,40,80,"Nonprofit","OTP",NA
"NH","2019","New Hampshire",1.360783,11.31,0.137420881948114,1.6645,7.0845,14.7243,49.1625324208732,3.41412382646846,93.8452377289371,6.4,2.6,102700,39,1,40,80,"Government","OTP",NA
"NH","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,55,109,"Forprofit","NotOTP",46
"NH","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,55,109,"Government","NotOTP",1
"NH","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,55,109,"Nonprofit","NotOTP",55
"NH","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,55,109,"Forprofit","OTP",7
"NH","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,55,109,"Nonprofit","OTP",NA
"NH","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,55,109,"Government","OTP",NA
"NH","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,8,44,115,"Forprofit","NotOTP",54
"NH","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,8,44,115,"Government","NotOTP",8
"NH","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,8,44,115,"Nonprofit","NotOTP",44
"NH","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,8,44,115,"Forprofit","OTP",9
"NH","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,8,44,115,"Government","OTP",NA
"NH","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,8,44,115,"Nonprofit","OTP",NA
"NH","2022","New Hampshire",1.396678,NA,NA,1.56565,6.8546,14.564,50.0138686712093,4.60081520551077,92.5590816144423,4.5,2.4,88350,61,8,53,122,"Forprofit","NotOTP",51
"NH","2022","New Hampshire",1.396678,NA,NA,1.56565,6.8546,14.564,50.0138686712093,4.60081520551077,92.5590816144423,4.5,2.4,88350,61,8,53,122,"Government","NotOTP",8
"NH","2022","New Hampshire",1.396678,NA,NA,1.56565,6.8546,14.564,50.0138686712093,4.60081520551077,92.5590816144423,4.5,2.4,88350,61,8,53,122,"Nonprofit","NotOTP",53
"NH","2022","New Hampshire",1.396678,NA,NA,1.56565,6.8546,14.564,50.0138686712093,4.60081520551077,92.5590816144423,4.5,2.4,88350,61,8,53,122,"Forprofit","OTP",10
"NH","2022","New Hampshire",1.396678,NA,NA,1.56565,6.8546,14.564,50.0138686712093,4.60081520551077,92.5590816144423,4.5,2.4,88350,61,8,53,122,"Government","OTP",NA
"NH","2022","New Hampshire",1.396678,NA,NA,1.56565,6.8546,14.564,50.0138686712093,4.60081520551077,92.5590816144423,4.5,2.4,88350,61,8,53,122,"Nonprofit","OTP",NA
"NH","2023","New Hampshire",1.402199,NA,NA,0.871055946083556,12.253780375783,15.1282586334497,49.9048538786666,4.8414683029327,92.5236117867072,NA,2.3,98780,50,1,42,93,"Forprofit","NotOTP",39
"NH","2023","New Hampshire",1.402199,NA,NA,0.871055946083556,12.253780375783,15.1282586334497,49.9048538786666,4.8414683029327,92.5236117867072,NA,2.3,98780,50,1,42,93,"Government","NotOTP",1
"NH","2023","New Hampshire",1.402199,NA,NA,0.871055946083556,12.253780375783,15.1282586334497,49.9048538786666,4.8414683029327,92.5236117867072,NA,2.3,98780,50,1,42,93,"Nonprofit","NotOTP",38
"NH","2023","New Hampshire",1.402199,NA,NA,0.871055946083556,12.253780375783,15.1282586334497,49.9048538786666,4.8414683029327,92.5236117867072,NA,2.3,98780,50,1,42,93,"Forprofit","OTP",11
"NH","2023","New Hampshire",1.402199,NA,NA,0.871055946083556,12.253780375783,15.1282586334497,49.9048538786666,4.8414683029327,92.5236117867072,NA,2.3,98780,50,1,42,93,"Government","OTP",NA
"NH","2023","New Hampshire",1.402199,NA,NA,0.871055946083556,12.253780375783,15.1282586334497,49.9048538786666,4.8414683029327,92.5236117867072,NA,2.3,98780,50,1,42,93,"Nonprofit","OTP",4
"NJ","2015","New Jersey",8.870312,9.483,0.190974116806714,0.94635,6.8158,6.2942,48.090068079399,17.23290919616,74.7788810859283,8.8,5.7,85880,146,21,210,377,"Forprofit","NotOTP",132
"NJ","2015","New Jersey",8.870312,9.483,0.190974116806714,0.94635,6.8158,6.2942,48.090068079399,17.23290919616,74.7788810859283,8.8,5.7,85880,146,21,210,377,"Government","NotOTP",19
"NJ","2015","New Jersey",8.870312,9.483,0.190974116806714,0.94635,6.8158,6.2942,48.090068079399,17.23290919616,74.7788810859283,8.8,5.7,85880,146,21,210,377,"Nonprofit","NotOTP",190
"NJ","2015","New Jersey",8.870312,9.483,0.190974116806714,0.94635,6.8158,6.2942,48.090068079399,17.23290919616,74.7788810859283,8.8,5.7,85880,146,21,210,377,"Forprofit","OTP",14
"NJ","2015","New Jersey",8.870312,9.483,0.190974116806714,0.94635,6.8158,6.2942,48.090068079399,17.23290919616,74.7788810859283,8.8,5.7,85880,146,21,210,377,"Nonprofit","OTP",20
